event_date,gri,volume_score,severity_score,concentration_score,total_events,avg_goldstein,gri_armed_conflict_,gri_sanctions_finan,gri_technology_cont,gri_trade_policy_ac,gri_resource_energy,gri_regulatory_sove,gri_political_trans,gri_institutional_a
2025-11-09,49.0,15.770481878604798,84.12283548040828,45.34251361323128,1666,-6.824567096081658,56.4,52.9,,48.4,,55.9,45.9,
2025-11-10,59.3,42.92565937351087,84.19366843605225,42.47301690445008,2579,-6.838733687210448,69.1,66.8,,63.1,,54.8,60.4,
2025-11-11,64.4,55.140864467930584,84.44336317377476,42.76364366049127,2957,-6.88867263475495,75.6,71.7,,73.2,,60.0,63.6,
2025-11-12,61.8,49.79369736606085,84.37845891215326,40.68770784877193,2809,-6.875691782430654,71.6,70.5,,74.3,,65.9,63.6,
2025-11-13,62.7,52.11662266907582,84.20845242949588,40.76875013397231,2915,-6.841690485899176,72.7,69.0,,68.1,,55.0,68.8,
2025-11-14,62.8,51.61197289555361,84.24817880921613,42.07891972118898,2909,-6.849635761843226,72.7,62.3,,63.9,,52.3,69.1,
2025-11-15,51.4,22.540530985151612,84.15331476436357,43.43575882435563,1942,-6.830662952872716,59.2,53.0,,53.2,,50.4,52.2,
2025-11-16,48.3,14.31973758556299,84.65675211460734,43.44203089503359,1619,-6.931350422921469,55.0,56.8,,51.3,,48.8,46.8,
2025-11-17,61.8,48.83265094399589,84.61892919139395,42.18992109484086,2764,-6.923785838278789,72.1,66.7,,64.7,,65.9,63.2,
2025-11-18,65.1,57.5093622238497,84.6057222870102,41.21144612630208,3072,-6.921144457402039,75.8,65.1,,77.4,,62.1,69.7,
2025-11-19,64.2,55.271918265146,84.28868830886984,41.80092191609285,2972,-6.857737661773966,75.1,68.9,,61.1,,80.8,66.1,
2025-11-20,65.6,59.64460772947213,84.17007904960464,40.170315531340734,3142,-6.834015809920928,76.0,72.6,,69.0,,75.6,71.0,
2025-11-21,65.9,59.90094737441661,84.06447900091031,41.44047087203081,3144,-6.812895800182064,77.0,73.9,,59.1,,74.2,69.9,
2025-11-22,54.6,30.515027595728828,84.11015225935469,43.62179110327258,2160,-6.822030451870937,63.4,63.5,,53.9,,55.7,52.8,
2025-11-23,50.7,18.441048252699296,84.80813457555634,46.84380564405107,1726,-6.961626915111266,58.2,53.5,,49.8,,52.8,46.4,
2025-11-24,61.0,46.26342757653492,84.1512432719712,44.106393613430015,2651,-6.830248654394239,71.4,63.4,,56.7,,59.1,61.5,
2025-11-25,65.6,57.88902920610137,84.24441918337455,43.72988145114931,3033,-6.848883836674912,77.2,66.0,,64.5,,54.0,67.9,
2025-11-26,63.5,53.909642393521,84.01944797952957,41.45229763381372,2943,-6.803889595905913,73.5,65.6,,61.4,,64.2,69.9,
2025-11-27,59.8,43.76935165302531,84.11216823289102,43.363044114201415,2568,-6.822433646578206,69.5,60.4,,64.2,,51.6,61.6,
2025-11-28,57.5,37.94210222046563,84.31034601660606,42.97260782150447,2367,-6.8620692033212105,66.7,65.7,,63.7,,51.7,57.0,
2025-11-29,50.3,19.137054365074945,84.64514841231463,43.77153340976568,1762,-6.929029682462927,57.3,55.6,,55.2,,51.7,49.0,
2025-11-30,48.0,13.952502462663773,84.85166542145159,42.59358023695427,1561,-6.970333084290315,54.5,54.0,,56.6,,54.5,46.8,
2025-12-01,59.2,42.36306710032564,84.22141547920515,43.04758027798563,2492,-6.844283095841027,68.8,62.3,,59.8,,63.9,60.0,
2025-12-02,64.8,57.45573090778681,84.07070706196168,40.70346704245752,2996,-6.81414141239234,75.6,71.9,,73.4,,72.4,67.6,
2025-12-03,64.6,57.04681511920904,83.9148383687641,41.274679101420816,2962,-6.782967673752819,75.2,79.4,,70.1,,56.6,66.7,
2025-12-04,63.3,54.25236483356417,84.06051389258323,39.6661029277215,2908,-6.812102778516648,73.1,77.7,,67.5,,62.6,68.8,
2025-12-05,60.6,47.63777303244328,83.98412248185721,39.54313575109732,2687,-6.796824496371441,69.6,79.4,,61.2,,66.6,64.5,
2025-12-06,52.9,24.780505501774794,84.33059636996309,46.388436505682634,1884,-6.866119273992618,61.4,57.3,,52.7,,52.0,48.8,
2025-12-07,49.2,16.287987227706104,84.27326192341778,45.05790801375501,1574,-6.854652384683552,56.2,59.9,,55.3,,47.1,45.1,
2025-12-08,62.0,48.98003239268863,84.33304143147818,43.60058494843125,2635,-6.866608286295633,72.5,75.4,,62.6,,56.4,59.9,
2025-12-09,65.6,59.41622974287763,83.78400506997266,41.71185571550727,3001,-6.756801013994531,77.0,66.5,,70.6,,74.5,68.1,
2025-12-10,66.0,60.521061736437346,83.85855428336183,41.13345143507763,3015,-6.771710856672366,77.2,76.4,,64.3,,77.0,67.9,
2025-12-11,65.1,58.77515263497537,84.00365321238485,39.93341373573282,2968,-6.800730642476973,75.8,79.5,,65.4,,77.4,68.2,
2025-12-12,62.1,52.188997064315544,83.81348200631986,38.41646222821921,2786,-6.762696401263971,71.6,79.9,,69.9,,73.4,66.3,
2025-12-13,52.9,26.940797302921922,84.36024229038665,42.01003761293337,1978,-6.8720484580773284,61.2,65.4,,56.5,,59.8,51.6,
2025-12-14,53.9,26.290659715441418,84.49311209859648,47.97950392595605,1889,-6.898622419719295,63.1,55.6,,59.5,,56.6,47.0,
2025-12-15,66.8,59.489512020033075,84.52899422043953,46.07631364297185,2893,-6.905798844087906,80.1,61.6,,80.7,,57.4,61.1,
2025-12-16,65.2,56.603174237752896,84.14192689493902,44.58297662261716,2835,-6.828385378987802,77.5,62.7,,73.3,,57.5,63.3,
2025-12-17,67.5,63.54954945174882,84.09704652014312,42.27109818272537,3066,-6.819409304028623,79.5,67.0,,83.8,,64.7,67.9,
2025-12-18,65.8,60.50714405680857,84.58952048047202,38.74481597459677,3024,-6.917904096094404,76.3,77.2,,81.1,,69.4,71.1,
2025-12-19,65.0,57.299473524872646,84.61629932061187,40.9905408116303,2914,-6.923259864122374,75.9,69.4,,71.7,,66.7,68.4,
2025-12-20,53.7,28.609955364004414,84.38726391118671,42.412337640363845,2034,-6.877452782237343,62.3,56.1,,68.2,,54.0,53.5,
2025-12-21,48.9,14.156716895463852,84.64483847472633,46.766672173472514,1546,-6.928967694945262,55.5,53.1,,49.2,,43.5,46.7,
2025-12-22,60.2,44.72868181774763,84.28936979030676,43.06475648118454,2495,-6.857873958061354,70.5,62.4,,59.0,,63.0,61.6,
2025-12-23,63.2,52.91151320572674,84.67443676400794,40.91759205272648,2782,-6.934887352801589,73.3,64.5,,68.8,,61.2,69.1,
2025-12-24,60.3,45.26394492721628,84.18303529468794,42.6673454798414,2493,-6.836607058937586,70.4,66.2,,60.0,,69.1,60.3,
2025-12-25,50.6,17.948579788425633,84.26284480322472,48.61749664845967,1594,-6.8525689606449465,58.0,55.8,,49.5,,50.9,45.6,
2025-12-26,56.2,32.546885099589375,84.48404036179342,47.08874419567402,2039,-6.8968080723586835,65.6,60.6,,58.1,,54.3,51.1,
2025-12-27,53.9,26.88404024596929,84.5454504677537,46.6619585740327,1886,-6.909090093550736,62.6,55.6,,55.0,,55.0,50.6,
2025-12-28,50.1,17.26427981310905,84.45860690027406,47.239973701512156,1560,-6.891721380054814,57.2,54.1,,51.7,,51.1,46.9,
2025-12-29,58.8,39.81977877651433,83.74261858218097,46.82379385838439,2223,-6.7485237164361935,69.0,63.0,,65.8,,50.1,53.5,
2025-12-30,61.3,45.836744580553116,84.05537051135347,46.8755228094211,2404,-6.811074102270693,72.6,61.5,,67.4,,56.0,56.1,
2025-12-31,59.7,42.894761021189446,84.10489605355312,44.26411282450996,2331,-6.820979210710623,69.6,69.9,,59.6,,62.6,56.8,
